wanted,position,positionid,from,start,end
Q84172232,Minister of Foreign Affairs,Q104869321,Q85232623,2018-11-10,2020-03-03
Q89209032,Minister of Health,Q112667605,Q37993281,2013-01,2017-11
Q4205247,Vice President,Q16885384,Q3675842,2010-07-27,
