pageid,title,wikidata,label
2966393,Ahmed Mohamed Mohamoud,Q380187,Ahmed Mohamed Mohamoud
27978695,Abdirahman Saylici,Q3675842,Abdirahman Saylici
43009331,Muse Bihi Abdi,Q17155777,Muse Bihi Abdi
63201156,Omar Ali Abdillahi,Q86259082,Omar Ali Abdillahi
68012440,Abdikarim Ahmed Mooge,Q107310838,Abdikarim Ahmed Mooge
68685594,Essa Kayd,Q108477781,Essa Kayd
